text,processed_text,created,screenName,id
"RT @BullionFoxComm: 04 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox #BullionfoxCommodi…",rt bullionfoxcomm july pivot amp breakout level commodity commoditybreakoutlevel commoditypivot bullionfox bullionfoxcommodi,2019-07-04T05:35:39Z,MassnaVijay,1146653778759712770
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",rt aeberman increased tight oil production fewer rig mean less big saving account,2019-07-04T05:33:41Z,b_a_tarar,1146653285933342720
RT @insigniaconsul1: MCX Crude Oil &amp; Natural Gas Report: 4th July 2019 #mcxcrudeoil #mcx #crudeoil #energies #naturalgas https://t.co/bepu2…,rt insigniaconsul mcx crude oil amp natural gas report th july mcxcrudeoil mcx crudeoil energy naturalgas,2019-07-04T05:33:04Z,metalsconsult,1146653130412527616
"Key trading levels for forex and commodities - trading $EURUSD, $USDJPY, $GBPUSD, $GOLD $XAUUSD &amp; WTI #CrudeOil… https://t.co/WBosezTRbI",key trading level forex commodity trading eurusd usdjpy gbpusd gold xauusd amp wti crudeoil,2019-07-04T05:31:39Z,FXLeadersCom,1146652773141950464
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",rt aeberman increased tight oil production fewer rig mean less big saving account,2019-07-04T05:26:00Z,dsharma9,1146651350693847040
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",rt aeberman there going run lowsulfur material whatever angle wherever get janjaap verscho,2019-07-04T05:23:35Z,Moorewealthal,1146650742104690688
#Commodity calls: #mcx #crudeoil below 3930 will remain bearish and sell for big big downside targets . @dswindia #dalalstreetwinners.,commodity call mcx crudeoil remain bearish sell big big downside target dswindia dalalstreetwinners,2019-07-04T05:15:44Z,DSWINDIA,1146648766981607424
"Shares Fell Back in Asia on Wednesday – Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty #sensex… https://t.co/j1BBLsmIQb",share fell back asia wednesday morning talk stockmarketnews stock stockmarket nse bse nifty sensex,2019-07-04T04:56:09Z,aliceblue_india,1146643839526100997
"WTI crude oil prices traded lower after climbing higher on Wednesday, over the release of the EIA report on US crud… https://t.co/9cvjbyuLt0",wti crude oil price traded lower climbing higher wednesday release eia report u crud,2019-07-04T04:55:48Z,FXLeadersCom,1146643749616988161
"Sell Crude 3930-3933sl 3936abv tgt 10-20-30+point

#CrudeOil #Crude",sell crude sl abv tgt point crudeoil crude,2019-07-04T04:55:05Z,Just4_Profit,1146643569366589440
"Oil...yesterday price slightly pull back. 57.20 blue area support become resistance today.
Price below in US sessio… https://t.co/1GxwwvcyF5",oilyesterday price slightly pull back blue area support become resistance today price u sessio,2019-07-04T04:50:34Z,realPKTO,1146642434299817984
"Crude Update: Oil prices inched lower on Thursday after solid gains the day before, pressured by data showing a sma… https://t.co/wkO178e15q",crude update oil price inched lower thursday solid gain day pressured data showing sma,2019-07-04T04:46:23Z,Investelite1,1146641380652961792
"Crude Update: Oil prices inched lower on Thursday after solid gains the day before, pressured by data showing a sma… https://t.co/StboAAAWzr",crude update oil price inched lower thursday solid gain day pressured data showing sma,2019-07-04T04:44:47Z,Investelite1,1146640980608573441
MCX Crude Oil &amp; Natural Gas Report: 4th July 2019 #mcxcrudeoil #mcx #crudeoil #energies #naturalgas https://t.co/bepu2dzY4D,mcx crude oil amp natural gas report th july mcxcrudeoil mcx crudeoil energy naturalgas,2019-07-04T04:25:14Z,insigniaconsul1,1146636060488691712
"#CrudeOil prices edge down, pressured by US supply https://t.co/2CybWTa9x5 https://t.co/NFvBkXd1uM",crudeoil price edge pressured u supply,2019-07-04T04:25:07Z,businessline,1146636030705057793
"For anyone not already underwater (like us) on this reversion trade, 

Take a look at #gasoline in relation to… https://t.co/g0YHTNb7JR",anyone already underwater like u reversion trade take look gasoline relation,2019-07-04T04:20:25Z,FuturesVault,1146634846325755904
"04 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/Lh6HxxSABn",july pivot amp breakout level commodity commoditybreakoutlevel commoditypivot bullionfox,2019-07-04T04:18:40Z,BullionFoxComm,1146634407110778881
"#MCX #commodity report for 4 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/Y90t1M2awV",mcx commodity report july gold silver copper crudeoil,2019-07-04T04:18:38Z,tradeswift,1146634398382432257
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",rt plattsoil crudeoil future slide midmorning trade asia despite fall reported uscrude stock market participant,2019-07-04T04:13:01Z,DennisLiang9,1146632983069286400
Daily Commodity Update 04-July-2019 #STEEL #FERTILIZER #UREA #DAP #LNG #CRUDEOIL #COAL #CEMENT https://t.co/LEHTdHuKFk,daily commodity update july steel fertilizer urea dap lng crudeoil coal cement,2019-07-04T04:06:25Z,Aaamer,1146631322057793536
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",rt aeberman increased tight oil production fewer rig mean less big saving account,2019-07-04T04:03:09Z,SternJatta,1146630500779511808
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",rt aeberman increased tight oil production fewer rig mean less big saving account,2019-07-04T04:01:15Z,oilhighlights,1146630022024896516
RT @JaySmit53867525: $SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil https://t.co/04xWWhG6kq,rt jaysmit spy uso cvx xom uup stockstotrade crudeoil,2019-07-04T04:01:11Z,Gambiste1,1146630005465780224
"RT @JRJ_ALHAJRI: #EIA weekly report as week ending June-28:

#CrudeOil Production ⬆️ 0.83% or ⬆️ 100k b/d W/W
Impports ⬆️ 6.56% or ⬆️ 571k…",rt jrjalhajri eia weekly report week ending june crudeoil production k bd ww impports k,2019-07-04T04:00:48Z,oilhighlights,1146629910213140480
"Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings accoun… https://t.co/axi99N6cWa",increased tight oil production fewer rig mean less big saving accoun,2019-07-04T03:56:08Z,aeberman12,1146628734436270080
"RT @aeberman12: U.S. oil stocks increased week ending June 28 despite increased refinery utilization.
Refinery utilization has increased co…",rt aeberman u oil stock increased week ending june despite increased refinery utilization refinery utilization increased co,2019-07-04T03:55:37Z,olajmagnas,1146628605939769345
The #MCX #CrudeOil which closed near Rs. 3936.00 at the previous trading session is now opened on a flat note near… https://t.co/uG8iOUccVj,mcx crudeoil closed near r previous trading session opened flat note near,2019-07-04T03:45:00Z,advisorymandi,1146625932716675072
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",rt plattsoil crudeoil future slide midmorning trade asia despite fall reported uscrude stock market participant,2019-07-04T03:41:41Z,metteorr,1146625098813755392
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",rt plattsoil crudeoil future slide midmorning trade asia despite fall reported uscrude stock market participant,2019-07-04T03:38:43Z,stinga0207,1146624354366758912
RT @macrohedged: Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO…,rt macrohedged thursday key volume amp volatility skew crude oil option clf crudeoil wti uso oott uco,2019-07-04T03:38:13Z,MRCFA2016,1146624226797019137
"#Crudeoil #MCX 

Revised SL at 4011

Target is same

For the day, Sell on Rise (3930-50) with above given SL",crudeoil mcx revised sl target day sell rise given sl,2019-07-04T03:35:24Z,NiftyTeam1,1146623519595171841
"https://t.co/59RItvlzy6

#Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in… https://t.co/nGxDecx1xq",crudeoil future slide midmorning trade asia despite fall reported,2019-07-04T03:25:16Z,SpiroSpianada,1146620968464461824
RT @ArgusMedia: #Venezuela is kicking off the transition of its dormant heavy #crudeoil upgraders into blending sites with the first operat…,rt argusmedia venezuela kicking transition dormant heavy crudeoil upgraders blending site first operat,2019-07-04T03:24:57Z,GerryiMesh,1146620888844066816
"#Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market part… https://t.co/WebDdjXlzx",crudeoil future slide midmorning trade asia despite fall reported uscrude stock market part,2019-07-04T03:23:33Z,PlattsOil,1146620534337261568
RT @macrohedged: Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO…,rt macrohedged thursday key volume amp volatility skew crude oil option clf crudeoil wti uso oott uco,2019-07-04T03:12:40Z,oilbot123,1146617795427414016
Oil and Gas Trading | Russian Ports #oilandgas #petroleum #export #import #trading #oiltrade #crudeoil… https://t.co/sKmLGlyrYk,oil gas trading russian port oilandgas petroleum export import trading oiltrade crudeoil,2019-07-04T03:01:09Z,Subcontractsind,1146614899050594307
Oil and Gas | World's #1 Petroleum Trading Platform #D2 #D6 #JP54 #EN590 #MAZUT #Diesel #Gasoline #Crudeoil… https://t.co/uKHNX4MAVi,oil gas world petroleum trading platform jp en mazut diesel gasoline crudeoil,2019-07-04T03:00:10Z,Subcontractsind,1146614650915741698
Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO… https://t.co/wPt5NapGE5,thursday key volume amp volatility skew crude oil option clf crudeoil wti uso,2019-07-04T03:00:05Z,macrohedged,1146614629541515264
Oil Gas Jobs | employment | appointment | #oilandgas #Oil #gas #naturalgas #petroleum #upstream #rigs #offshore… https://t.co/WOeAucvJIa,oil gas job employment appointment oilandgas oil gas naturalgas petroleum upstream rig offshore,2019-07-04T02:59:37Z,Subcontractsind,1146614511497089024
Platts Oil Prices- Know how it works #nweplatts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/TpXM2jozY7,platts oil price know work nweplatts discount oilprice brent wti oilandgas petroleum trading,2019-07-04T02:39:19Z,Subcontractsind,1146609402176315393
Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/1pOlwnUKaK,platts oil price know work nwe platts discount oilprice brent wti oilandgas petroleum trading,2019-07-04T02:38:43Z,Subcontractsind,1146609252838064129
Platts Oil and Gas Most traded #crudeoil #diesel #bunkerfuel #gasoline #aviationfuel #jetfuel #engineoil #gas #LPG… https://t.co/lIcxqbFv4P,platts oil gas traded crudeoil diesel bunkerfuel gasoline aviationfuel jetfuel engineoil gas lpg,2019-07-04T02:37:53Z,Subcontractsind,1146609044674744320
Oil and Gas Trading | Russian Ports #oilandgas #petroleum #export #import #trading #oiltrade #crudeoil… https://t.co/h3cNjEVCmr,oil gas trading russian port oilandgas petroleum export import trading oiltrade crudeoil,2019-07-04T02:36:55Z,Subcontractsind,1146608801061232640
Oil and Gas | World's #1 Petroleum Trading Platform #D2 #D6 #JP54 #EN590 #MAZUT #Diesel #Gasoline #Crudeoil… https://t.co/CcF9tWXfjE,oil gas world petroleum trading platform jp en mazut diesel gasoline crudeoil,2019-07-04T02:36:14Z,Subcontractsind,1146608629438660608
Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,aug wti future settled sep brent settled clf wti brent lls dubai crudeoil oott,2019-07-04T02:36:03Z,carbonreports,1146608583133544454
"#Brent dropped 0.4% at $63.60/barrel,#WTI fell 0.3% at $57.18 as pressured by data showing a smaller-than-expected… https://t.co/li8JuTBwNT",brent dropped barrelwti fell pressured data showing smallerthanexpected,2019-07-04T02:33:33Z,EquidiousSignal,1146607952133906433
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 3
📰 Analysis: Amid record US exports, WTI Midland trades in London MOC | https://t.c…",rt plattsoil spglobalplatts crudeoil news july analysis amid record u export wti midland trade london moc,2019-07-04T02:30:32Z,mauestevez16,1146607192100896769
"An update on the #commodities market as of 03.11am GMT+1:

#XAUUSD +0.11%
#XAGUSD +0.11%
#Copper (#CFD): -0.11%
#CrudeOil #WTI (CFD): -0.68%",update commodity market gmt xauusd xagusd copper cfd crudeoil wti cfd,2019-07-04T02:12:13Z,IC_Markets,1146602585282924544
"vacuum filter connected vacuum pump . If u want the quotation , just DM to me 

#cannabis #keqilabs #dabs #710… https://t.co/PlgEuh7jwf",vacuum filter connected vacuum pump u want quotation dm cannabis keqilabs dab,2019-07-04T01:53:57Z,LanphanTrade,1146597987197411328
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",rt aeberman there going run lowsulfur material whatever angle wherever get janjaap verscho,2019-07-04T01:13:04Z,AwsHenry,1146587697257111552
RT @macrohedged: Here is the Implied Volatility v Futures Price for WTI Crude Oil on Thursday: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI…,rt macrohedged implied volatility v future price wti crude oil thursday clf crudeoil wti,2019-07-04T01:12:49Z,oilbot123,1146587635483324416
"RT @liquidoperative: Yet another fake 'supply of petroleum products' offer, this one claiming to represent @GazpromEN. Header looks like a…",rt liquidoperative yet another fake supply petroleum product offer one claiming represent gazpromen header look like,2019-07-04T01:12:36Z,oilbot123,1146587578960928771
$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil https://t.co/04xWWhG6kq,spy uso cvx xom uup stockstotrade crudeoil,2019-07-04T01:10:07Z,JaySmit53867525,1146586957662887936
Here is the Implied Volatility v Futures Price for WTI Crude Oil on Thursday: https://t.co/MUPJTOmV5F #CL_F… https://t.co/TmOxOCux6m,implied volatility v future price wti crude oil thursday clf,2019-07-04T01:10:05Z,macrohedged,1146586945562263555
"@aiteogrp Plans $5b Investment, To Double Oil Production https://t.co/689h0Ue9Nv #CrudeOil #oilandgas #naija #Nigeria",aiteogrp plan b investment double oil production crudeoil oilandgas naija nigeria,2019-07-04T00:41:33Z,ogannah,1146579766302035968
"RT @PlattsOil: On the latest Capitol Crude, @HermsTheWord of @SPGlobalPlatts and Paul Sheldon of Platts Analytics talk about OPEC, #crudeoi…",rt plattsoil latest capitol crude hermstheword spglobalplatts paul sheldon platts analytics talk opec crudeoi,2019-07-04T00:19:34Z,PDfGoxuTll07EEa,1146574234338103296
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 3
📰 Analysis: Amid record US exports, WTI Midland trades in London MOC | https://t.c…",rt plattsoil spglobalplatts crudeoil news july analysis amid record u export wti midland trade london moc,2019-07-04T00:19:29Z,PDfGoxuTll07EEa,1146574213593124865
